Date,Price,Open,High,Low,Vol.,Change %,Year
2021-04-08,31.51,31.93,31.99,30.92,1.24M,-2.20%,2021
2021-04-07,32.22,31.16,32.23,31.06,1.62M,3.40%,2021
2021-04-06,31.16,31.33,32.27,30.6,1.66M,-0.38%,2021
2021-04-05,31.28,32.06,32.11,30.86,1.90M,-2.55%,2021
2021-04-01,32.1,32.08,32.17,30.98,1.64M,1.10%,2021
2021-03-31,31.75,31.69,32.2,31.22,1.82M,-0.06%,2021
2021-03-30,31.77,31.26,31.9,30.75,1.41M,0.32%,2021
2021-03-29,31.67,32.13,32.3,31.2,1.47M,-2.40%,2021
2021-03-26,32.45,32.71,32.99,31.99,1.37M,1.88%,2021
2021-03-25,31.85,30.57,32.0,29.95,1.79M,1.99%,2021
2021-03-24,31.23,31.16,31.83,30.97,2.02M,1.66%,2021
2021-03-23,30.72,31.36,31.66,30.38,2.12M,-4.03%,2021
2021-03-22,32.01,32.67,32.88,31.79,1.68M,-1.36%,2021
2021-03-19,32.45,32.2,33.22,31.93,2.74M,0.19%,2021
2021-03-18,32.39,33.65,33.77,32.14,1.91M,-2.85%,2021
2021-03-17,33.34,32.66,33.39,32.34,1.59M,1.21%,2021
2021-03-16,32.94,33.55,33.61,32.66,1.14M,-3.06%,2021
2021-03-15,33.98,34.78,35.0,33.85,1.94M,-2.27%,2021
2021-03-12,34.77,34.73,34.9,34.11,1.16M,0.96%,2021
2021-03-11,34.44,34.41,34.93,34.09,1.36M,0.12%,2021
2021-03-10,34.4,33.65,34.57,33.14,1.33M,3.02%,2021
2021-03-09,33.39,34.3,34.53,33.36,1.80M,-2.71%,2021
2021-03-08,34.32,34.69,35.27,33.63,1.83M,-0.67%,2021
2021-03-05,34.55,34.34,34.78,33.04,2.31M,3.44%,2021
2021-03-04,33.4,32.58,34.2,32.12,1.98M,3.47%,2021
2021-03-03,32.28,32.5,32.99,32.28,1.49M,0.34%,2021
2021-03-02,32.17,32.12,32.59,31.65,1.07M,0.34%,2021
2021-03-01,32.06,31.78,32.6,31.68,1.83M,3.65%,2021
2021-02-26,30.93,31.57,32.1,30.14,2.06M,-3.04%,2021
2021-02-25,31.9,32.62,33.16,31.48,2.26M,-2.00%,2021
2021-02-24,32.55,31.6,33.45,31.12,3.06M,3.93%,2021
2021-02-23,31.32,30.31,31.43,29.09,2.14M,3.13%,2021
2021-02-22,30.37,30.0,31.37,29.84,1.77M,1.37%,2021
2021-02-19,29.96,29.65,30.0,29.21,1.84M,1.39%,2021
2021-02-18,29.55,30.73,31.49,29.43,2.70M,-4.65%,2021
2021-02-17,30.99,31.1,31.4,30.28,1.75M,-0.16%,2021
