Date,Price,Open,High,Low,Vol.,Change %,Year
2021-06-17,4221.9,"4,220.40","4,232.30","4,196.10",,-0.04,2021
2021-06-16,4223.7,"4,248.90","4,251.90","4,202.40",,-0.54,2021
2021-06-15,4246.6,"4,255.30","4,257.20","4,238.40",,-0.2,2021
2021-06-14,4255.1,"4,248.30","4,255.60","4,234.10",,0.18,2021
2021-06-11,4247.4,"4,242.90","4,248.40","4,232.20",,0.19,2021
2021-06-10,4239.2,"4,228.60","4,249.70","4,220.30",,0.46,2021
2021-06-09,4219.6,"4,233.00","4,237.10","4,218.70",,-0.18,2021
2021-06-08,4227.3,"4,233.80","4,236.70","4,208.40",,0.02,2021
2021-06-07,4226.5,"4,229.30","4,232.30","4,215.70",,-0.08,2021
2021-06-04,4229.9,"4,206.10","4,233.40","4,206.10",,0.88,2021
2021-06-03,4192.9,"4,191.40","4,204.40","4,167.90",,-0.36,2021
2021-06-02,4208.1,"4,206.80","4,217.40","4,198.30",,0.15,2021
2021-06-01,4202.0,"4,216.50","4,234.10","4,197.60",,-0.05,2021
2021-05-28,4204.1,"4,210.80","4,218.40","4,203.60",,0.08,2021
2021-05-27,4200.9,"4,201.90","4,213.40","4,197.80",,0.12,2021
2021-05-26,4196.0,"4,191.60","4,202.60","4,184.10",,0.19,2021
2021-05-25,4188.1,"4,205.90","4,213.40","4,182.50",,-0.21,2021
2021-05-24,4197.1,"4,170.20","4,209.50","4,170.20",,0.99,2021
2021-05-21,4155.9,"4,168.60","4,188.70","4,151.70",,-0.08,2021
2021-05-20,4159.1,"4,122.00","4,172.80","4,122.00",,1.05,2021
2021-05-19,4115.7,"4,098.40","4,116.90","4,061.40",,-0.29,2021
2021-05-18,4127.8,"4,165.90","4,169.10","4,126.00",,-0.85,2021
2021-05-17,4163.3,"4,169.90","4,171.90","4,142.70",,-0.25,2021
2021-05-14,4173.9,"4,129.60","4,183.10","4,129.60",,1.49,2021
2021-05-13,4112.5,"4,075.00","4,131.60","4,075.00",,1.22,2021
2021-05-12,4063.0,"4,130.60","4,134.70","4,056.90",,-2.15,2021
2021-05-11,4152.1,"4,150.30","4,162.00","4,111.50",,-0.87,2021
2021-05-10,4188.4,"4,228.30","4,236.40","4,188.10",,-1.04,2021
2021-05-07,4232.6,"4,210.30","4,238.00","4,201.60",,0.74,2021
2021-05-06,4201.6,"4,169.10","4,202.70","4,147.30",,0.82,2021
2021-05-05,4167.6,"4,177.10","4,187.70","4,160.90",,0.07,2021
2021-05-04,4164.7,"4,179.00","4,179.00","4,128.60",,-0.67,2021
2021-05-03,4192.7,"4,192.00","4,209.40","4,188.00",,0.28,2021
2021-04-30,4181.2,"4,198.10","4,198.10","4,174.90",,-0.72,2021
2021-04-29,4211.5,"4,206.10","4,218.80","4,176.80",,0.68,2021
2021-04-28,4183.2,"4,185.10","4,201.50","4,181.80",,-0.08,2021
2021-04-27,4186.7,"4,188.20","4,193.40","4,176.20",,-0.02,2021
2021-04-26,4187.6,"4,185.00","4,194.20","4,182.40",,0.18,2021
2021-04-23,4180.2,"4,138.80","4,194.20","4,138.80",,1.09,2021
2021-04-22,4135.0,"4,170.50","4,179.60","4,123.70",,-0.92,2021
2021-04-21,4173.4,"4,128.40","4,175.00","4,126.40",,0.93,2021
2021-04-20,4134.9,"4,159.20","4,159.20","4,118.40",,-0.68,2021
2021-04-19,4163.3,"4,179.80","4,180.80","4,150.50",,-0.53,2021
2021-04-16,4185.5,"4,174.10","4,191.30","4,170.80",,0.36,2021
2021-04-15,4170.4,"4,139.80","4,173.50","4,139.80",,1.11,2021
2021-04-14,4124.7,"4,141.60","4,151.70","4,120.90",,-0.41,2021
2021-04-13,4141.6,"4,130.10","4,148.00","4,124.40",,0.33,2021
2021-04-12,4128.0,"4,124.70","4,131.80","4,114.80",,-0.02,2021
2021-04-09,4128.8,"4,096.10","4,129.50","4,095.50",,0.77,2021
2021-04-08,4097.2,"4,089.90","4,098.20","4,082.50",,0.42,2021
2021-04-07,4079.9,"4,074.30","4,083.10","4,068.30",,0.15,2021
2021-04-06,4073.9,"4,075.60","4,086.20","4,068.10",,-0.1,2021
2021-04-05,4077.9,"4,034.40","4,083.40","4,034.40",,1.44,2021
2021-04-01,4019.9,"3,992.80","4,020.60","3,992.80",,1.18,2021
2021-03-31,3972.9,"3,967.20","3,994.40","3,967.00",,0.36,2021
2021-03-30,3958.6,"3,963.30","3,968.00","3,944.30",,-0.31,2021
2021-03-29,3971.1,"3,969.30","3,981.80","3,943.20",,-0.09,2021
2021-03-26,3974.5,"3,917.10","3,978.20","3,917.10",,1.66,2021
2021-03-25,3909.5,"3,879.30","3,919.50","3,853.50",,0.52,2021
2021-03-24,3889.1,"3,919.90","3,942.10","3,889.10",,-0.55,2021
2021-03-23,3910.5,"3,937.60","3,949.10","3,901.60",,-0.76,2021
2021-03-22,3940.6,"3,916.50","3,955.30","3,914.20",,0.7,2021
2021-03-19,3913.1,"3,913.10","3,930.10","3,886.80",,-0.06,2021
2021-03-18,3915.5,"3,953.50","3,969.60","3,910.90",,-1.47,2021
2021-03-17,3974.1,"3,949.60","3,983.90","3,935.70",,0.29,2021
2021-03-16,3962.7,"3,973.60","3,981.00","3,953.40",,-0.16,2021
2021-03-15,3968.9,"3,943.00","3,970.10","3,923.50",,0.65,2021
2021-03-12,3943.3,"3,924.50","3,945.00","3,915.20",,0.1,2021
2021-03-11,3939.3,"3,915.50","3,960.30","3,915.50",,1.04,2021
2021-03-10,3898.8,"3,892.00","3,917.30","3,885.70",,0.6,2021
2021-03-09,3875.4,"3,851.90","3,903.80","3,851.90",,1.42,2021
2021-03-08,3821.3,"3,844.40","3,881.10","3,819.20",,-0.54,2021
2021-03-05,3841.9,"3,793.60","3,851.70","3,730.20",,1.95,2021
2021-03-04,3768.5,"3,818.50","3,843.70","3,723.30",,-1.34,2021
2021-03-03,3819.7,"3,864.00","3,874.50","3,818.90",,-1.31,2021
2021-03-02,3870.3,"3,903.60","3,906.40","3,868.60",,-0.81,2021
2021-03-01,3901.8,"3,842.50","3,914.50","3,842.50",,2.38,2021
2021-02-26,3811.2,"3,839.70","3,861.10","3,789.50",,-0.47,2021
2021-02-25,3829.3,"3,915.80","3,925.00","3,814.00",,-2.45,2021
2021-02-24,3925.4,"3,873.70","3,928.70","3,859.60",,1.13,2021
2021-02-23,3881.4,"3,857.10","3,896.00","3,805.60",,0.13,2021
2021-02-22,3876.5,"3,885.60","3,902.90","3,874.70",,-0.77,2021
2021-02-19,3906.7,"3,921.20","3,930.40","3,903.10",,-0.19,2021
2021-02-18,3914.0,"3,915.90","3,922.00","3,885.00",,-0.44,2021
2021-02-17,3931.3,"3,918.50","3,933.60","3,900.40",,-0.03,2021
2021-02-16,3932.6,"3,939.60","3,950.40","3,923.80",,-0.06,2021
2021-02-12,3934.8,"3,911.70","3,937.20","3,905.80",,0.47,2021
2021-02-11,3916.4,"3,916.40","3,926.00","3,890.40",,0.17,2021
2021-02-10,3909.9,"3,920.80","3,931.50","3,884.90",,-0.03,2021
2021-02-09,3911.2,"3,910.50","3,918.30","3,902.60",,-0.11,2021
2021-02-08,3915.6,"3,892.60","3,915.80","3,892.60",,0.74,2021
2021-02-05,3886.8,"3,878.30","3,894.60","3,874.90",,0.39,2021
2021-02-04,3871.7,"3,836.70","3,872.40","3,836.70",,1.08,2021
2021-02-03,3830.2,"3,840.30","3,847.50","3,816.70",,0.1,2021
2021-02-02,3826.3,"3,791.80","3,843.10","3,791.80",,1.39,2021
2021-02-01,3773.9,"3,731.20","3,784.30","3,725.60",,1.61,2021
2021-01-29,3714.2,"3,778.10","3,778.10","3,694.10",,-1.93,2021
2021-01-28,3787.4,"3,755.80","3,830.50","3,755.80",,0.98,2021
2021-01-27,3750.8,"3,836.80","3,836.80","3,732.50",,-2.57,2021
2021-01-26,3849.6,"3,863.00","3,870.90","3,847.80",,-0.15,2021
2021-01-25,3855.4,"3,851.70","3,859.20","3,797.20",,0.36,2021
2021-01-22,3841.5,"3,844.20","3,852.30","3,830.40",,-0.3,2021
2021-01-21,3853.1,"3,857.50","3,861.40","3,845.10",,0.03,2021
2021-01-20,3851.8,"3,816.20","3,859.80","3,816.20",,1.39,2021
2021-01-19,3798.9,"3,781.90","3,804.50","3,780.40",,0.81,2021
2021-01-15,3768.2,"3,788.70","3,788.70","3,749.60",,-0.72,2021
2021-01-14,3795.5,"3,815.00","3,823.60","3,792.90",,-0.38,2021
2021-01-13,3809.8,"3,802.20","3,821.00","3,791.50",,0.23,2021
2021-01-12,3801.2,"3,801.60","3,810.80","3,776.50",,0.04,2021
2021-01-11,3799.6,"3,803.10","3,817.90","3,789.00",,-0.66,2021
2021-01-08,3824.7,"3,815.10","3,826.70","3,783.60",,0.55,2021
2021-01-07,3803.8,"3,764.70","3,811.60","3,764.70",,1.49,2021
2021-01-06,3748.1,"3,712.20","3,783.00","3,705.30",,0.57,2021
2021-01-05,3726.9,"3,698.00","3,737.80","3,695.10",,0.71,2021
2021-01-04,3700.7,"3,764.60","3,770.00","3,662.70",,-1.47,2021
2020-12-31,3756.1,"3,733.30","3,760.20","3,726.90",,0.65,2020
2020-12-30,3732.0,"3,736.20","3,744.60","3,730.20",,0.13,2020
2020-12-29,3727.0,"3,750.00","3,756.10","3,723.30",,-0.22,2020
2020-12-28,3735.4,"3,723.00","3,740.50","3,723.00",,0.87,2020
2020-12-24,3703.1,"3,694.00","3,703.80","3,689.30",,0.36,2020
2020-12-23,3690.0,"3,693.40","3,711.20","3,689.30",,0.07,2020
2020-12-22,3687.3,"3,698.10","3,698.30","3,676.20",,-0.21,2020
2020-12-21,3694.9,"3,684.30","3,702.90","3,636.50",,-0.39,2020
2020-12-18,3709.4,"3,722.40","3,726.70","3,685.80",,-0.35,2020
2020-12-17,3722.5,"3,713.70","3,725.10","3,710.90",,0.58,2020
2020-12-16,3701.2,"3,696.20","3,711.30","3,688.60",,0.18,2020
2020-12-15,3694.6,"3,666.40","3,695.30","3,659.60",,1.29,2020
2020-12-14,3647.5,"3,675.30","3,697.60","3,645.80",,-0.44,2020
2020-12-11,3663.5,"3,656.10","3,665.90","3,633.40",,-0.13,2020
2020-12-10,3668.1,"3,659.10","3,678.50","3,645.20",,-0.13,2020
2020-12-09,3672.8,"3,706.00","3,712.40","3,660.50",,-0.79,2020
2020-12-08,3702.2,"3,683.10","3,708.40","3,678.80",,0.28,2020
2020-12-07,3692.0,"3,694.70","3,697.40","3,678.90",,-0.19,2020
2020-12-04,3699.1,"3,670.90","3,699.20","3,670.90",,0.88,2020
2020-12-03,3666.7,"3,668.30","3,682.70","3,657.20",,-0.06,2020
2020-12-02,3669.0,"3,653.80","3,671.00","3,644.80",,0.18,2020
2020-12-01,3662.4,"3,645.90","3,678.40","3,645.90",,1.13,2020
2020-11-30,3621.6,"3,634.20","3,634.20","3,594.40",,-0.46,2020
2020-11-27,3638.3,"3,638.60","3,644.30","3,629.30",,0.24,2020
2020-11-25,3629.7,"3,635.50","3,635.50","3,617.80",,-0.16,2020
2020-11-24,3635.4,"3,594.50","3,642.30","3,594.50",,1.62,2020
2020-11-23,3577.6,"3,566.80","3,589.80","3,552.80",,0.57,2020
2020-11-20,3557.5,"3,579.30","3,581.20","3,556.80",,-0.68,2020
2020-11-19,3581.9,"3,559.40","3,585.20","3,543.80",,0.4,2020
2020-11-18,3567.8,"3,612.10","3,619.10","3,567.30",,-1.16,2020
2020-11-17,3609.5,"3,610.30","3,623.10","3,588.70",,-0.48,2020
2020-11-16,3626.9,"3,600.20","3,628.50","3,600.20",,1.16,2020
2020-11-13,3585.2,"3,552.60","3,593.70","3,552.60",,1.36,2020
2020-11-12,3537.0,"3,562.70","3,569.00","3,518.60",,-1.0,2020
2020-11-11,3572.7,"3,563.20","3,581.20","3,557.00",,0.77,2020
2020-11-10,3545.5,"3,543.30","3,557.20","3,511.90",,-0.14,2020
2020-11-09,3550.5,"3,583.00","3,646.00","3,547.50",,1.17,2020
2020-11-06,3509.4,"3,508.30","3,521.60","3,484.30",,-0.03,2020
2020-11-05,3510.4,"3,485.70","3,529.10","3,485.70",,1.95,2020
2020-11-04,3443.4,"3,406.50","3,486.20","3,405.20",,2.2,2020
2020-11-03,3369.2,"3,336.20","3,389.50","3,336.20",,1.78,2020
2020-11-02,3310.2,"3,296.20","3,330.10","3,279.70",,1.23,2020
